pnlPct,pnlR,tEntry,exitType,symbol,cycleAge,pullLag,atrPct,volConfirm,hour,entryVsZone
1.1352000000000013,0.5676000000000007,2024-10-04 19:10,TIMEOUT,XLMUSDT,1,0,0.2261964648665211,0.9229080753862926,19,3.5804884869356695
1.1352000000000013,0.5676000000000007,2024-10-05 06:00,TIMEOUT,SAGAUSDT,1,0,0.8010518191429582,3.122267094175056,6,1.6419638392646891
0.5200000000000007,0.26000000000000034,2024-10-05 06:45,SL2,BICOUSDT,1,0,0.22644562480201286,3.8100839507795428,6,2.0810891568937904
1.1800000000000013,0.5900000000000006,2024-10-06 01:10,SL2,XLMUSDT,1,0,0.11532009665919975,2.1773541131968557,1,1.786777936996731
1.1800000000000013,0.5900000000000006,2024-10-06 04:25,SL2,SAGAUSDT,1,0,0.7595354111985078,0.4527553434210139,4,3.803222437682985
1.1352000000000013,0.5676000000000007,2024-10-06 23:50,TIMEOUT,BICOUSDT,1,0,0.298107709624661,0.30154342917300614,23,5.843512855521112
-0.2697577854671328,-0.1348788927335664,2024-10-07 00:30,TIMEOUT,XLMUSDT,1,0,0.238664314227037,1.6287289445522606,0,0.04530693591104616
1.1800000000000013,0.5900000000000006,2024-10-07 14:10,SL2,BICOUSDT,1,0,0.45682809942194497,2.4873862099972444,14,12.64979331544403
1.200000000000001,0.6000000000000005,2024-10-07 14:25,TP2,SAGAUSDT,1,0,1.0464210882144087,7.676944284084068,14,4.96172151040171
1.1351999999999867,0.5675999999999933,2024-10-09 08:55,TIMEOUT,BICOUSDT,1,0,0.31640207121270686,0.731648499211481,8,1.3741458993274658
1.1800000000000013,0.5900000000000006,2024-10-09 12:55,SL2,XLMUSDT,1,0,0.21168566366677236,2.870226573676301,12,2.7339704462434304
1.1800000000000013,0.5900000000000006,2024-10-10 07:50,SL2,XLMUSDT,1,0,0.10337032046524583,0.8264729259482821,7,4.871075860485932
1.1800000000000013,0.5900000000000006,2024-10-10 08:00,SL2,BICOUSDT,1,0,0.23036683702077873,1.1042639786003405,8,3.529189099418698
1.1800000000000013,0.5900000000000006,2024-10-12 18:55,SL2,SAGAUSDT,4,0,0.5241086752434333,0.4180750267369934,18,1.8509251779215423
-2.140000000000002,-1.070000000000001,2024-10-12 20:55,SL1,BICOUSDT,1,0,0.2897620408152777,4.925721970812206,20,4.069702434801092
-1.373981964878972,-0.686990982439486,2024-10-13 05:00,TIMEOUT,BICOUSDT,1,0,0.2972711298323259,3.180401470540391,5,4.470342125838486
1.1800000000000013,0.5900000000000006,2024-10-15 06:40,SL2,SAGAUSDT,1,0,0.8321234871310871,0.8018225322191578,6,2.5276996572773145
1.1352000000000013,0.5676000000000007,2024-10-16 09:50,TIMEOUT,XLMUSDT,1,0,0.19007162353129958,0.9013375441827366,9,4.225616789753703
-2.140000000000002,-1.070000000000001,2024-10-17 18:05,SL1,SAGAUSDT,1,0,0.8565789689174483,1.1542355472803547,18,2.152127332723024
-1.364874371859286,-0.682437185929643,2024-10-17 23:05,TIMEOUT,XLMUSDT,1,0,0.12346553699881524,1.3578491269388058,23,3.9004774212264017
1.1352000000000013,0.5676000000000007,2024-10-18 03:05,TIMEOUT,XLMUSDT,1,0,0.18925406954819035,1.1301561163458385,3,7.05034384819466
1.1800000000000013,0.5900000000000006,2024-10-18 10:20,SL2,BICOUSDT,1,0,0.2372338322481106,1.1146815640515593,10,2.557280307506142
1.1800000000000013,0.5900000000000006,2024-10-19 00:15,SL2,BICOUSDT,1,0,0.2637084820478827,1.180617082092093,0,2.2394091252443022
-2.140000000000002,-1.070000000000001,2024-10-19 08:05,SL1,SAGAUSDT,1,0,0.4823398638688835,1.854209892729719,8,3.906569402083774
-0.6381837052413063,-0.31909185262065315,2024-10-19 17:00,TIMEOUT,XLMUSDT,1,0,0.1202314041509833,1.2783980487344613,17,2.9350079293990605
-0.9119226018937819,-0.45596130094689097,2024-10-20 14:20,TIMEOUT,XLMUSDT,1,0,0.15380274565432742,1.4153812811389075,14,5.286588375707845
-0.9422215365627972,-0.4711107682813986,2024-10-20 23:30,TIMEOUT,XLMUSDT,4,0,0.16042993351833024,0.8518716552148077,23,0.7692996888179247
1.180000000000016,0.590000000000008,2024-10-21 02:40,SL2,SAGAUSDT,1,0,0.617022499600782,2.6215815481959424,2,0.8616591553384104
-1.7749614395887003,-0.8874807197943502,2024-10-21 06:40,TIMEOUT,XLMUSDT,1,0,0.1514245523868953,0.9838619161515443,6,0.9506970080174488
-0.7475843285145544,-0.3737921642572772,2024-10-21 23:35,TIMEOUT,XLMUSDT,1,0,0.11508710172306261,1.0801566762129502,23,5.097297055792598
1.180000000000016,0.590000000000008,2024-10-22 08:25,SL2,BICOUSDT,1,0,0.3433773049646884,1.6065002367281527,8,6.420929793498228
-2.140000000000002,-1.070000000000001,2024-10-22 08:30,SL1,XLMUSDT,1,0,0.15685117658550413,3.460158258907467,8,2.6790503986786844
1.1800000000000013,0.5900000000000006,2024-10-23 02:35,SL2,XLMUSDT,1,0,0.11224862240110621,2.4537529752316343,2,3.2832245509136007
1.1352000000000013,0.5676000000000007,2024-10-23 02:35,TIMEOUT,BICOUSDT,1,0,0.3074124626435204,0.723708090926453,2,3.6965438115024543
1.1800000000000013,0.5900000000000006,2024-10-23 07:40,SL2,SAGAUSDT,1,0,0.5282575188558086,1.4121668728455077,7,4.820163213112447
1.180000000000016,0.590000000000008,2024-10-24 08:55,SL2,SAGAUSDT,1,0,0.45146127138224756,2.6427619125093735,8,4.30387295620178
1.1800000000000013,0.5900000000000006,2024-10-24 12:55,SL2,BICOUSDT,1,0,0.2988030167897405,1.293261065013497,12,5.729473234920993
1.1800000000000013,0.5900000000000006,2024-10-24 15:15,SL2,XLMUSDT,1,0,0.20816936559366334,1.5592789244015077,15,3.412631570012416
1.1799999999999866,0.5899999999999933,2024-10-25 15:40,SL2,SAGAUSDT,1,0,0.7094793103188262,3.637430816863799,15,5.933114767905405
1.1800000000000013,0.5900000000000006,2024-10-25 18:45,SL2,BICOUSDT,1,0,0.6962122644688101,0.12965528385936437,18,0.7350785857024492
-0.8135086593970596,-0.4067543296985298,2024-10-26 14:00,TIMEOUT,XLMUSDT,1,0,0.1416291549811041,2.76789563611227,14,5.132853667736382
-2.140000000000002,-1.070000000000001,2024-10-27 06:50,SL1,SAGAUSDT,1,0,0.33483029313644586,0.6553885152809804,6,45.44938161812975
-0.41697880046875235,-0.20848940023437618,2024-10-27 07:40,TIMEOUT,XLMUSDT,1,0,0.10157088120634218,0.6098740662450961,7,4.614839893799575
0.5200000000000007,0.26000000000000034,2024-10-27 13:20,SL2,BICOUSDT,2,0,0.31108303070252735,2.796118542944044,13,1.5844021200689145
-0.9950662676357401,-0.49753313381787007,2024-10-27 18:50,TIMEOUT,XLMUSDT,1,0,0.0881190503220117,1.2819657986248116,18,2.425883689483305
1.1800000000000013,0.5900000000000006,2024-10-28 01:25,SL2,SAGAUSDT,1,0,0.6009741775460368,1.658131455379601,1,28.976812085699656
1.1800000000000013,0.5900000000000006,2024-10-28 12:40,SL2,SAGAUSDT,1,0,0.5788510817603005,1.2735685623776578,12,36.83700294570562
1.1800000000000013,0.5900000000000006,2024-10-29 17:05,SL2,BICOUSDT,1,0,0.3800295883688777,0.8685228181671553,17,3.749187311791509
0.5200000000000007,0.26000000000000034,2024-10-30 14:35,SL2,SAGAUSDT,1,0,0.7455446133006229,0.44153502250925325,14,0.5808959405729731
-2.140000000000002,-1.070000000000001,2024-10-31 14:10,SL1,BICOUSDT,1,0,0.8821613538927273,6.06782292701149,14,9.08074341788871
-2.140000000000002,-1.070000000000001,2024-11-01 07:40,SL1,SAGAUSDT,1,0,0.5606187215541414,0.6183862289055011,7,3.9619832807917317
1.1800000000000013,0.5900000000000006,2024-11-01 13:40,SL2,BICOUSDT,1,0,0.9004941235278856,2.423998640550291,13,0.9836150724556723
-0.8354846993366126,-0.4177423496683063,2024-11-02 00:30,TIMEOUT,XLMUSDT,1,0,0.1461163083906247,0.8124703006923322,0,1.8306930833097252
1.1352000000000013,0.5676000000000007,2024-11-02 12:50,TIMEOUT,SAGAUSDT,1,0,0.5113295833726617,3.6860264551231325,12,0.9272741090799735
1.1352000000000013,0.5676000000000007,2024-11-03 02:15,TIMEOUT,XLMUSDT,1,0,0.15179165954831453,0.5531428158134943,2,3.00755483199082
-2.140000000000002,-1.070000000000001,2024-11-03 05:05,SL1,BICOUSDT,3,0,0.6794144846352573,0.8719658556534872,5,0.5913705453327474
-0.794450261780104,-0.397225130890052,2024-11-04 10:20,TIMEOUT,XLMUSDT,1,0,0.16690189737443575,0.9053498522578409,10,0.45746951797510094
1.1352000000000013,0.5676000000000007,2024-11-05 03:00,TIMEOUT,SAGAUSDT,3,0,0.6496710227376643,0.7807409030251392,3,7.435596916372518
1.1352000000000013,0.5676000000000007,2024-11-05 06:30,TIMEOUT,XLMUSDT,1,0,0.10491567125994475,0.7957805871646663,6,4.475843344929736
1.1800000000000013,0.5900000000000006,2024-11-05 09:40,SL2,BICOUSDT,1,0,0.4891785103200849,1.1055836604167324,9,8.069382317039548
0.5200000000000007,0.26000000000000034,2024-11-05 21:00,SL2,BICOUSDT,1,0,0.7638744413407108,0.5927377346360042,21,5.745528890020418
1.1352000000000013,0.5676000000000007,2024-11-06 22:10,TIMEOUT,XLMUSDT,1,0,0.17088938584729138,1.024533919531501,22,20.778262254467844
-2.139999999999991,-1.0699999999999954,2024-11-06 22:50,SL1,BICOUSDT,1,0,0.5292057609336343,3.2042797137268555,22,5.879810738594756
1.1800000000000013,0.5900000000000006,2024-11-08 10:55,SL2,BICOUSDT,3,0,0.5624012581909968,1.6064881397358681,10,1.396222933213049
-2.140000000000002,-1.070000000000001,2024-11-08 14:30,SL1,XLMUSDT,1,0,0.22368442184793907,2.0734062573899195,14,1.6993447998034161
-1.1151773049645475,-0.5575886524822737,2024-11-09 00:45,TIMEOUT,XLMUSDT,1,0,0.18051115319031616,1.6621965429294019,0,7.148511922979025
1.1800000000000013,0.5900000000000006,2024-11-09 05:50,SL2,BICOUSDT,1,0,0.5353748077098709,2.8011292734619495,5,3.6951266779629766
1.1800000000000013,0.5900000000000006,2024-11-09 19:10,SL2,BICOUSDT,1,0,0.6663123705661433,0.7983296580672858,19,1.286230891399169
1.1800000000000013,0.5900000000000006,2024-11-10 08:15,SL2,SAGAUSDT,1,0,0.6916833699995881,2.0261777583467,8,3.0928974798848756
1.1800000000000013,0.5900000000000006,2024-11-11 02:25,SL2,BICOUSDT,1,0,0.5789495436381553,1.9765622909302345,2,14.316080527854243
1.1800000000000013,0.5900000000000006,2024-11-11 02:40,SL2,XLMUSDT,1,0,0.3764569168652998,1.3236975412801777,2,4.591097408764157
1.1800000000000013,0.5900000000000006,2024-11-11 02:40,SL2,SAGAUSDT,1,0,0.8828124980400476,1.0912465837603336,2,0.9027959311248774
-2.139999999999991,-1.0699999999999954,2024-11-11 23:55,SL1,SAGAUSDT,1,0,1.1820837401979485,1.5034932075430163,23,0.4040768534611777
1.1800000000000013,0.5900000000000006,2024-11-12 18:15,SL2,XLMUSDT,1,0,0.9237666339912233,1.1053170660619045,18,10.471602405308499
1.1800000000000013,0.5900000000000006,2024-11-13 02:50,SL2,SAGAUSDT,1,0,1.0258369251066832,1.326813506210959,2,17.516654284365934
1.1800000000000013,0.5900000000000006,2024-11-13 14:30,SL2,XLMUSDT,1,0,0.8438897985482012,1.089422768606806,14,13.923181848478018
1.200000000000001,0.6000000000000005,2024-11-13 19:55,TP2,SAGAUSDT,1,0,1.2289352526749244,0.7257403843461769,19,3.6374638886772797
-2.140000000000013,-1.0700000000000065,2024-11-14 02:05,SL1,BICOUSDT,1,0,0.6769447739681781,0.929305483406184,2,5.064447561372872
1.1800000000000013,0.5900000000000006,2024-11-14 17:10,SL2,BICOUSDT,1,0,0.9371811643456391,0.7448867886195772,17,1.5249012057069458
-2.139999999999991,-1.0699999999999954,2024-11-15 09:25,SL1,BICOUSDT,1,0,0.7453922062417873,1.1504183942478718,9,5.225684013543116
1.1800000000000013,0.5900000000000006,2024-11-15 10:20,SL2,XLMUSDT,1,0,0.6764408627593982,1.575999495218736,10,10.939102861714181
1.1800000000000013,0.5900000000000006,2024-11-16 13:10,SL2,BICOUSDT,1,0,0.5489142980696498,0.5854289776159007,13,4.041268130482268
1.1800000000000013,0.5900000000000006,2024-11-16 18:40,SL2,SAGAUSDT,1,0,0.5295818344096322,0.779538666944901,18,5.482732008332055
1.1800000000000013,0.5900000000000006,2024-11-16 20:10,SL2,BICOUSDT,1,0,0.4576273640358888,2.064656273827733,20,3.1691204614682946
0.5200000000000007,0.26000000000000034,2024-11-17 11:55,SL2,SAGAUSDT,1,0,0.5809361266407157,0.5527039725963789,11,1.7844207185768906
1.200000000000001,0.6000000000000005,2024-11-17 13:40,TP2,XLMUSDT,1,0,1.4257813458285644,2.260913536744342,13,23.455635049892575
1.1352000000000013,0.5676000000000007,2024-11-17 14:40,TIMEOUT,BICOUSDT,1,0,0.6560799324095867,0.7879698217145774,14,2.407483450531006
0.5200000000000007,0.26000000000000034,2024-11-18 00:15,SL2,XLMUSDT,1,0,1.1031850946445554,6.597662794355619,0,2.6274382591904053
1.1800000000000013,0.5900000000000006,2024-11-18 15:25,SL2,BICOUSDT,1,0,0.8210621153392674,3.3523940222601185,15,4.267695538767797
-2.139999999999991,-1.0699999999999954,2024-11-18 22:55,SL1,BICOUSDT,1,0,0.47838342240551174,0.8237691197795365,22,0.4235812440332975
-2.140000000000002,-1.070000000000001,2024-11-19 01:10,SL1,XLMUSDT,2,0,1.6367837156856337,0.5670477146377083,1,10.919995643355753
0.5200000000000007,0.26000000000000034,2024-11-19 11:35,SL2,XLMUSDT,1,0,0.9203192326194053,0.7232507272525639,11,17.85766559514155
1.180000000000016,0.590000000000008,2024-11-20 11:25,SL2,BICOUSDT,1,0,0.4266572205692847,0.22798042941134689,11,0.6828264792749845
0.5200000000000007,0.26000000000000034,2024-11-20 18:15,SL2,BICOUSDT,1,0,0.8833331649692451,0.7676678946634886,18,3.5615864324983875
1.1800000000000013,0.5900000000000006,2024-11-22 23:35,SL2,SAGAUSDT,2,0,0.5161576091868337,1.2301376067449474,23,0.9412268640024828
1.1800000000000013,0.5900000000000006,2024-11-24 00:35,SL2,BICOUSDT,1,0,0.6676040756505224,1.1757790443329803,0,3.6395652235503704
-2.140000000000002,-1.070000000000001,2024-11-26 02:25,SL1,SAGAUSDT,1,0,0.8844719451940377,1.4638764247831122,2,2.284178633149413
1.1800000000000013,0.5900000000000006,2024-11-27 15:40,SL2,SAGAUSDT,1,0,0.6931004519731793,1.1054159847789498,15,1.150593549525847
0.5200000000000007,0.26000000000000034,2024-11-27 16:35,SL2,BICOUSDT,3,0,0.8103445615771486,4.470511620350935,16,1.0701727551535536
1.1352000000000013,0.5676000000000007,2024-11-28 19:10,TIMEOUT,BICOUSDT,1,0,0.6468157825914966,2.987114304199121,19,6.143186422963875
1.1800000000000013,0.5900000000000006,2024-11-28 19:45,SL2,SAGAUSDT,1,0,0.5287796962182434,0.4197398216130687,19,3.6543084872765705
1.200000000000001,0.6000000000000005,2024-11-28 22:10,TP2,XLMUSDT,1,0,0.5331558015801419,3.618269049598679,22,6.953298161726167
1.200000000000001,0.6000000000000005,2024-11-29 23:45,TP2,XLMUSDT,1,0,0.7768508272873522,5.693065254522499,23,18.805865677000714
-2.140000000000002,-1.070000000000001,2024-11-30 14:15,SL1,BICOUSDT,1,0,0.4144890130834723,0.9025708645937176,14,3.4718034611790625
1.1352000000000013,0.5676000000000007,2024-11-30 15:55,TIMEOUT,SAGAUSDT,1,0,0.6181168818666646,0.9419104823547015,15,7.544153414621395
-2.140000000000013,-1.0700000000000065,2024-12-01 09:10,SL1,BICOUSDT,1,0,0.40218143636844095,0.8296625116759139,9,2.7881833742599325
1.1800000000000013,0.5900000000000006,2024-12-02 17:20,SL2,BICOUSDT,1,0,0.8847116722616635,0.8993725441060672,17,4.000030863830861
0.5200000000000007,0.26000000000000034,2024-12-03 04:00,SL2,XLMUSDT,1,0,0.8186774888511821,11.551999953340122,4,3.907387049915194
1.200000000000001,0.6000000000000005,2024-12-03 16:25,TP2,BICOUSDT,1,0,1.4405216474667937,2.582943486377444,16,4.131912543313103
-2.140000000000002,-1.070000000000001,2024-12-04 02:45,SL1,XLMUSDT,1,0,0.6935545559592763,1.3965883290843066,2,8.869930599962322
-2.140000000000002,-1.070000000000001,2024-12-04 11:30,SL1,BICOUSDT,1,0,0.4947318875727601,1.1564445395791296,11,1.935763118780708
0.5200000000000007,0.26000000000000034,2024-12-04 19:50,SL2,BICOUSDT,1,0,0.6630019628509254,1.4902445656821928,19,1.1444298026989213
-2.140000000000002,-1.070000000000001,2024-12-05 07:45,SL1,SAGAUSDT,1,0,0.6474310103067579,0.9006436289142966,7,0.6564674798763803
-2.140000000000002,-1.070000000000001,2024-12-06 10:05,SL1,BICOUSDT,1,0,0.6737592767041825,0.9619519136227123,10,4.838332553483913
1.1800000000000013,0.5900000000000006,2024-12-06 16:55,SL2,SAGAUSDT,1,0,0.7765491283474076,0.4780815482818907,16,2.822739633016711
1.1800000000000013,0.5900000000000006,2024-12-07 04:25,SL2,SAGAUSDT,1,0,0.45680116815660116,0.5153419194583176,4,2.216530704584716
1.1800000000000013,0.5900000000000006,2024-12-07 04:30,SL2,BICOUSDT,2,0,0.478007506421803,1.0062430823633735,4,0.04622221291557622
-2.140000000000002,-1.070000000000001,2024-12-07 11:35,SL1,BICOUSDT,1,0,0.5254486904343391,0.8321723558636288,11,1.3778733648708863
1.1800000000000013,0.5900000000000006,2024-12-07 14:45,SL2,XLMUSDT,1,0,0.35862896635470076,1.0001544743175546,14,10.124456863665571
1.1800000000000013,0.5900000000000006,2024-12-09 00:35,SL2,XLMUSDT,1,0,0.44701874561568455,1.7574236021970417,0,2.587742480952354
1.1800000000000013,0.5900000000000006,2024-12-10 12:30,SL2,BICOUSDT,1,0,0.7904099124564037,1.6404327087899515,12,2.575309882424923
0.5200000000000007,0.26000000000000034,2024-12-10 12:45,SL2,XLMUSDT,1,0,0.7785709177550708,1.8584730016623545,12,3.478146441346298
0.5199999999999934,0.2599999999999967,2024-12-10 12:50,SL2,SAGAUSDT,1,0,0.927570756701211,2.1578746097463744,12,2.1656904108920525
-2.140000000000002,-1.070000000000001,2024-12-11 02:00,SL1,SAGAUSDT,1,0,0.9611147730010838,0.7836398369935682,2,4.667397909533015
1.1800000000000013,0.5900000000000006,2024-12-12 04:55,SL2,XLMUSDT,1,0,0.6171875801750785,0.593816302748063,4,1.690590312414021
-2.140000000000013,-1.0700000000000065,2024-12-12 13:20,SL1,SAGAUSDT,1,0,0.6762625363767192,2.0050483148682745,13,14.265226289968853
1.135200000000016,0.567600000000008,2024-12-14 04:20,TIMEOUT,BICOUSDT,1,0,0.32863571882188325,1.0933532016706193,4,3.0976881236295015
1.1351999999999867,0.5675999999999933,2024-12-14 07:30,TIMEOUT,SAGAUSDT,1,0,0.3790057101970637,0.7559168121405445,7,6.741430970966287
1.1800000000000013,0.5900000000000006,2024-12-15 06:55,SL2,SAGAUSDT,1,0,0.39164928597217413,0.6669347884374297,6,4.192128546354458
1.1800000000000013,0.5900000000000006,2024-12-15 06:55,SL2,BICOUSDT,1,0,0.36447718478222163,0.9046840807733857,6,13.185493852273702
1.1800000000000013,0.5900000000000006,2024-12-15 23:35,SL2,BICOUSDT,1,0,0.6237048091276945,0.8214667012346235,23,1.657180955060646
1.1800000000000013,0.5900000000000006,2024-12-15 23:45,SL2,SAGAUSDT,1,0,0.6388700578377677,0.679746091599671,23,2.292633123934079
1.1800000000000013,0.5900000000000006,2024-12-16 03:45,SL2,XLMUSDT,1,0,0.4373611509812476,1.9218973108553876,3,5.960933608167331
1.1800000000000013,0.5900000000000006,2024-12-16 23:40,SL2,SAGAUSDT,1,0,0.41724168174587467,0.9225109400077374,23,5.1741026477912335
1.1800000000000013,0.5900000000000006,2024-12-17 15:15,SL2,SAGAUSDT,1,0,0.9196860112867313,11.857124917313957,15,6.180878015259012
-2.140000000000002,-1.070000000000001,2024-12-18 12:55,SL1,SAGAUSDT,1,0,0.5675163024665575,0.8463340098178933,12,16.29860875755561
-2.140000000000002,-1.070000000000001,2024-12-18 16:15,SL1,XLMUSDT,1,0,0.8204710283036246,1.4612601290054998,16,0.5711913113026437
-2.140000000000002,-1.070000000000001,2024-12-18 20:20,SL1,SAGAUSDT,1,0,2.1762347821487626,1.9516109761745422,20,2.842297759927074
1.1352000000000013,0.5676000000000007,2024-12-19 13:40,TIMEOUT,XLMUSDT,1,0,0.5453232079136618,0.9506024069937219,13,3.8881223897981494
-2.140000000000002,-1.070000000000001,2024-12-19 15:15,SL1,BICOUSDT,1,0,0.8320030257875236,4.433693887609395,15,4.096081122436171
1.180000000000016,0.590000000000008,2024-12-20 06:30,SL2,BICOUSDT,1,0,0.5961300402315436,1.1589483458566499,6,6.401249589739631
0.5200000000000007,0.26000000000000034,2024-12-20 06:40,SL2,SAGAUSDT,1,0,0.7314222847285428,1.851687912975283,6,17.196732109918113
-2.140000000000002,-1.070000000000001,2024-12-20 06:45,SL1,XLMUSDT,1,0,0.6029660629170369,1.1408988178458097,6,18.861615977854324
-2.140000000000002,-1.070000000000001,2024-12-22 14:40,SL1,XLMUSDT,1,0,0.6706535791541051,1.7222066639168299,14,8.50324848757283
