zoneId,startTime,endTime,startIndex,endIndex,duration,upper,lower,widthPct,merges,triggerChange,triggerSignal,outcome,insideRuns,insideBars,firstEntryIdx,firstEntryTime,entryLag,decisionIdx,decisionTime,decisionClose,pos,age,trendAt,volRatio,wickPoked,exitIdx,exitTime,exitClose,extShort,extLong,revertedShort,revertedLong,nextZoneSide,truncated
0,2020-11-24 00:00,2020-11-30 07:45,10,617,608,0.155,0.15135,2.262,0,4.397,12.79,UP,1,1,199,2020-11-25 23:15,189,199,2020-11-25 23:15,0.15372,0.649,189,-1,3.39,true,200,2020-11-25 23:30,0.15589,0,22.71,true,true,ABOVE,false
1,2020-11-30 08:00,2020-11-30 13:00,618,638,21,0.16935,0.1689,0.273,0,6.828,14.66,BYPASS,0,0,,,,,,,,,,,,,,,,,,,BELOW,false
2,2020-11-30 13:15,2020-12-04 09:45,639,1009,371,0.1651,0.16378,0.813,0,4.051,11.63,DOWN,1,1,730,2020-12-01 12:00,91,730,2020-12-01 12:00,0.16456,0.591,91,1,1.48,true,731,2020-12-01 12:15,0.14601,13.82,13.82,false,false,BELOW,false
3,2020-12-04 10:00,2020-12-05 03:45,1010,1081,72,0.16141,0.16094,0.295,0,9.506,14.53,BYPASS,0,0,,,,,,,,,,,,,,,,,,,BELOW,false
4,2020-12-05 04:00,2020-12-06 18:45,1082,1237,156,0.15169,0.15078,0.592,0,6.748,16.07,BYPASS,0,0,,,,,,,,,,,,,,,,,,,ABOVE,false
5,2020-12-06 19:00,2020-12-08 09:15,1238,1391,154,0.15697,0.15644,0.337,0,2.691,14.6,UP,1,1,1267,2020-12-07 02:15,29,1267,2020-12-07 02:15,0.15679,0.66,29,-1,0.83,true,1268,2020-12-07 02:30,0.15728,0.13,0.32,true,true,BELOW,false
6,2020-12-08 09:30,2020-12-09 07:30,1392,1480,89,0.15065,0.1495,0.785,0,17.782,23.82,BYPASS,0,0,,,,,,,,,,,,,,,,,,,BELOW,false
7,2020-12-09 07:45,2020-12-10 19:15,1481,1623,143,0.13722,0.13639,0.623,0,4.895,13.93,UP,1,2,1487,2020-12-09 09:15,6,1488,2020-12-09 09:30,0.13716,0.928,7,-1,2.72,true,1489,2020-12-09 09:45,0.13849,0.41,0.41,true,true,ABOVE,false
8,2020-12-10 19:30,2020-12-12 12:45,1624,1789,166,0.14233,0.14143,0.636,0,5.42,10.75,UP,1,1,1625,2020-12-10 19:45,1,1625,2020-12-10 19:45,0.14198,0.611,1,-1,0.5,true,1626,2020-12-10 20:00,0.14268,0,3.69,true,true,ABOVE,false
9,2020-12-12 13:00,2020-12-14 17:45,1790,2001,212,0.14553,0.14525,0.194,0,10.929,12.58,DOWN,1,2,1811,2020-12-12 18:15,21,1812,2020-12-12 18:30,0.14539,0.5,22,1,0.9,true,1813,2020-12-12 18:45,0.14513,0.32,1.6,true,true,ABOVE,false
