zoneId,startTime,endTime,startIndex,endIndex,duration,upper,lower,widthPct,merges,triggerChange,triggerSignal,outcome,insideRuns,insideBars,firstEntryIdx,firstEntryTime,entryLag,decisionIdx,decisionTime,decisionClose,pos,age,trendAt,volRatio,wickPoked,exitIdx,exitTime,exitClose,extShort,extLong,revertedShort,revertedLong,nextZoneSide,truncated
0,2020-11-24 06:00,2020-11-30 07:45,34,617,584,616.89,614.2,0.442,0,13.398,34.03,UP,1,1,43,2020-11-24 08:15,9,43,2020-11-24 08:15,614.76,0.208,9,1,0.7,true,44,2020-11-24 08:30,619.37,3.62,3.62,true,true,BELOW,false
1,2020-11-30 08:00,2021-08-13 19:45,618,25241,24624,587.06,585.28,0.309,0,11.065,21.78,UP,1,1,630,2020-11-30 11:00,12,630,2020-11-30 11:00,586.42,0.64,12,1,1.78,true,631,2020-11-30 11:15,588.99,0,0,true,true,ABOVE,false
2,2021-08-13 20:00,2021-09-13 13:15,25242,28191,2950,3228.05,3218.6,0.288,0,24.312,44.13,UP,1,1,25304,2021-08-14 11:30,62,25304,2021-08-14 11:30,3225.4,0.72,62,1,0.79,true,25305,2021-08-14 11:45,3248,0.17,0.17,true,true,OVERLAP,false
3,2021-09-13 13:30,2021-11-13 13:45,28192,34049,5858,3239.46,3215.25,0.719,1,13.71,22.45,DOWN,1,1,28209,2021-09-13 17:45,17,28209,2021-09-13 17:45,3219.63,0.181,17,-1,0.26,true,28210,2021-09-13 18:00,3209.48,0.21,0.21,true,true,ABOVE,false
4,2021-11-13 14:00,2021-12-18 18:45,34050,37429,3380,4617.86,4603.77,0.302,0,10.948,21.84,DOWN,1,1,34127,2021-11-14 09:15,77,34127,2021-11-14 09:15,4604.77,0.071,77,-1,1.02,true,34128,2021-11-14 09:30,4599.29,0.4,0.62,true,true,BELOW,false
5,2021-12-18 19:00,2022-02-02 11:45,37430,41817,4388,3945.58,3936.9,0.221,0,7.792,22.56,DOWN,1,1,37433,2021-12-18 19:45,3,37433,2021-12-18 19:45,3941.84,0.569,3,1,1.24,true,37434,2021-12-18 20:00,3935.26,0.29,1.4,true,true,BELOW,false
6,2022-02-02 12:00,2022-02-06 14:15,41818,42211,394,2768.51,2760.38,0.292,0,8.202,27.61,UP,1,2,41983,2022-02-04 05:15,165,41984,2022-02-04 05:30,2766.17,0.712,166,1,1.99,true,41985,2022-02-04 05:45,2768.84,0,0,true,true,ABOVE,false
7,2022-02-06 14:30,2022-02-25 22:30,42212,44068,1857,3018.65,3012,0.222,0,16.572,25.69,UP,1,1,42257,2022-02-07 01:45,45,42257,2022-02-07 01:45,3018.29,0.946,45,-1,0.9,true,42258,2022-02-07 02:00,3020.28,0,0,true,true,BELOW,false
8,2022-02-25 22:45,2022-03-10 13:15,44069,45279,1211,2728,2703.5,0.878,0,8.106,21.97,DOWN,1,1,44174,2022-02-27 01:00,105,44174,2022-02-27 01:00,2713.7,0.416,105,1,3.84,true,44175,2022-02-27 01:15,2699.86,1.01,1.01,true,true,BELOW,false
9,2022-03-10 13:30,2022-04-28 07:30,45280,49960,4681,2604.39,2596,0.329,0,13.795,32.52,DOWN,1,2,45286,2022-03-10 15:00,6,45287,2022-03-10 15:15,2599.26,0.389,7,-1,1.78,true,45288,2022-03-10 15:30,2592.91,0.53,0.53,true,true,ABOVE,false
10,2022-04-28 07:45,2022-06-10 12:15,49961,54107,4147,2897,2889.94,0.243,0,9.763,20.59,DOWN,1,1,50063,2022-04-29 09:15,102,50063,2022-04-29 09:15,2890.88,0.133,102,1,1.71,true,50064,2022-04-29 09:30,2886.95,2,2.07,false,false,BELOW,false
11,2022-06-10 12:30,2022-06-18 06:30,54108,54852,745,1781.22,1773,0.473,0,13.284,20.02,BYPASS,0,0,,,,,,,,,,,,,,,,,,,BELOW,false
12,2022-06-18 06:45,2022-07-02 18:30,54853,56244,1392,1077.5,1074,0.344,0,27.861,65.9,UP,1,1,55025,2022-06-20 01:45,172,55025,2022-06-20 01:45,1075.25,0.357,172,1,1.39,true,55026,2022-06-20 02:00,1083.77,2.04,2.04,true,true,BELOW,false
13,2022-07-02 18:45,2022-07-03 04:30,56245,56284,40,1064.46,1063.07,0.13,0,10.331,27.38,UP,1,1,56248,2022-07-02 19:30,3,56248,2022-07-02 19:30,1063.78,0.511,3,1,1.07,true,56249,2022-07-02 19:45,1065.56,0.35,0.9,true,true,OVERLAP,false
