time,equity
2021-02-14 13:30,146.7116
2021-02-16 22:00,145.1418
2021-02-17 10:15,146.4916
2021-02-19 07:15,147.854
2021-02-19 08:45,149.229
2021-02-22 17:45,147.6323
2021-02-25 20:00,149.0053
2021-02-25 21:30,150.391
2021-02-25 22:00,151.7897
2021-02-25 23:00,150.1655
2021-02-26 16:00,151.5621
2021-02-28 02:45,152.9716
2021-02-28 03:00,154.3942
2021-02-28 03:15,155.8301
2021-03-03 01:45,157.2793
2021-03-03 06:45,158.742
2021-03-03 08:15,160.2183
2021-03-08 19:00,158.504
2021-03-08 19:15,156.808
2021-03-09 00:30,158.2663
2021-03-11 13:45,156.5728
2021-03-13 10:15,158.029
2021-03-16 15:15,159.4986
2021-03-17 12:30,157.792
2021-03-17 22:00,156.1036
2021-03-19 08:00,157.5554
2021-03-19 09:30,159.0207
2021-03-19 10:30,160.4995
2021-03-19 17:15,158.7822
2021-03-20 06:15,160.2589
2021-03-20 07:45,161.7493
2021-03-21 02:30,163.2535
2021-03-22 19:45,164.7718
2021-03-24 19:15,166.3042
2021-03-24 19:15,167.8508
2021-03-24 19:30,169.4118
2021-03-24 19:30,170.9874
2021-03-24 19:45,172.5775
2021-03-24 20:15,174.1825
2021-03-24 20:15,172.3188
2021-03-24 20:45,173.9213
2021-03-24 20:45,175.5388
2021-03-24 21:00,177.1713
2021-03-24 22:15,178.819
2021-03-29 03:15,180.482
2021-03-29 07:30,182.1605
2021-03-29 08:15,183.8546
2021-03-29 09:00,185.5644
2021-03-29 09:00,187.2902
2021-03-30 14:00,189.032
2021-03-31 18:15,190.79
2021-03-31 20:15,192.5643
2021-03-31 21:15,194.3552
2021-04-04 18:15,192.2756
2021-04-08 16:30,190.2182
2021-04-09 01:15,191.9873
2021-04-10 12:30,189.933
2021-04-11 10:45,191.6994
2021-04-11 15:30,193.4822
2021-04-13 01:30,191.4119
2021-04-13 07:45,193.192
2021-04-13 08:30,194.9887
2021-04-13 14:30,196.8021
2021-04-13 18:45,198.6324
2021-04-17 23:45,200.4797
2021-04-18 01:00,202.3441
2021-04-21 04:15,200.179
2021-04-21 12:15,202.0407
2021-04-22 00:00,199.8789
2021-04-22 01:00,201.7377
2021-04-22 22:45,199.5792
2021-04-22 23:45,201.4352
2021-04-23 01:30,203.3086
2021-04-24 17:15,201.1332
2021-04-25 05:30,203.0037
2021-04-29 00:30,200.8316
2021-04-29 09:00,202.6993
2021-04-29 23:00,204.5844
2021-04-30 02:15,202.3954
2021-04-30 04:15,204.2776
2021-04-30 06:45,206.1774
2021-04-30 08:00,203.9713
2021-05-01 11:45,205.8683
2021-05-03 03:00,203.6655
2021-05-03 03:45,205.5596
2021-05-03 06:45,207.4713
2021-05-03 08:45,205.2513
2021-05-03 09:00,203.0551
2021-05-04 12:15,204.9435
2021-05-05 11:15,206.8495
2021-05-06 10:00,204.6362
2021-05-10 01:15,202.4466
2021-05-10 18:15,204.3294
2021-05-10 18:30,206.2296
2021-05-11 17:00,208.1476
2021-05-11 20:45,210.0833
2021-05-12 00:15,207.8355
2021-05-12 00:30,205.6116
2021-05-12 15:15,207.5238
2021-05-12 16:00,209.4538
2021-05-14 12:15,211.4017
2021-05-15 09:00,213.3677
2021-05-15 11:00,215.3521
2021-05-16 16:30,217.3548
2021-05-16 18:00,219.3762
2021-05-19 01:30,221.4164
2021-05-19 01:30,223.4756
2021-05-19 02:00,225.5539
2021-05-21 13:30,227.6516
2021-05-21 14:15,229.7687
2021-05-21 14:30,227.3102
2021-05-21 14:30,229.4242
2021-05-21 14:30,226.9694
2021-05-21 14:45,224.5408
2021-05-21 14:45,226.629
2021-05-21 15:00,228.7367
2021-05-21 15:15,230.8639
2021-05-21 15:30,233.0109
2021-05-21 15:30,235.1779
2021-05-26 00:15,237.3651
2021-05-26 02:45,239.5726
2021-05-27 12:30,241.8006
2021-05-31 04:00,239.2134
2021-06-02 11:00,241.438
2021-06-05 02:30,243.6834
2021-06-05 11:15,245.9497
2021-06-05 11:30,248.237
2021-06-05 11:30,250.5456
2021-06-07 16:30,252.8757
2021-06-07 17:00,255.2274
2021-06-07 17:30,257.601
2021-06-07 18:00,259.9967
2021-06-07 18:00,262.4147
2021-06-07 18:30,264.8552
2021-06-07 19:30,267.3183
2021-06-09 04:45,264.458
2021-06-10 14:30,266.9175
2021-06-10 14:30,269.3998
2021-06-10 16:45,271.9052
2021-06-10 17:00,274.4339
2021-06-10 19:30,276.9862
2021-06-11 06:00,274.0224
2021-06-17 04:00,276.5708
2021-06-17 13:45,279.1429
2021-06-17 17:00,281.739
2021-06-24 03:30,278.7244
2021-06-25 08:00,281.3165
2021-06-27 04:30,278.3064
2021-06-30 19:45,280.8947
2021-07-01 00:00,277.8891
2021-07-01 00:00,274.9157
2021-07-05 01:15,277.4724
2021-07-06 03:00,280.0529
2021-07-06 04:15,282.6574
2021-07-06 04:30,285.2861
2021-07-06 17:00,282.2335
2021-07-07 14:15,279.3152
2021-07-07 23:30,281.9129
2021-07-08 00:00,284.5346
2021-07-10 14:30,281.4901
2021-07-10 20:00,278.4782
2021-07-10 21:00,275.4985
2021-07-11 19:15,278.0606
2021-07-12 11:15,280.6466
2021-07-12 11:30,283.2566
2021-07-12 11:30,285.8909
2021-07-12 11:45,288.5496
2021-07-12 12:45,291.2332
2021-07-12 16:45,293.9416
2021-07-15 11:15,296.6753
2021-07-15 12:00,293.5009
2021-07-18 12:15,296.2304
2021-07-18 15:30,298.9854
2021-07-18 17:45,301.7659
2021-07-18 23:30,304.5723
2021-07-23 22:30,307.4049
2021-07-23 22:45,310.2637
2021-07-23 23:00,313.1492
2021-07-23 23:00,316.0615
2021-07-23 23:15,319.0008
2021-07-23 23:15,321.9676
2021-07-23 23:30,324.9619
2021-07-23 23:30,327.984
2021-07-23 23:30,331.0343
2021-07-23 23:30,334.1129
2021-07-23 23:30,337.2201
2021-07-23 23:45,340.3563
2021-07-26 00:15,343.5216
2021-07-26 00:30,346.7163
2021-07-26 00:30,349.9408
2021-07-26 00:30,353.1952
2021-07-26 00:30,356.48
2021-07-26 00:45,359.7952
2021-07-26 00:45,363.1413
2021-07-26 00:45,366.5185
2021-07-26 00:45,369.9272
2021-07-26 01:00,373.3675
2021-07-27 14:00,376.8398
2021-07-30 01:00,380.3444
2021-07-30 09:15,376.2747
2021-07-30 16:15,379.7741
2021-07-30 20:00,383.306
2021-07-30 20:00,386.8707
2021-07-30 20:15,390.4686
2021-07-30 21:00,394.1
2021-07-30 21:00,397.7651
2021-07-30 21:30,401.4643
2021-08-02 08:15,397.1686
2021-08-02 15:00,400.8623
2021-08-02 17:00,396.5731
2021-08-04 11:30,400.2612
2021-08-05 15:45,403.9837
2021-08-05 19:45,407.7407
2021-08-06 13:00,411.5327
2021-08-06 13:00,407.1293
2021-08-06 18:45,402.773
2021-08-09 10:15,406.5188
2021-08-09 11:00,410.2994
2021-08-13 01:00,414.1152
2021-08-13 02:30,417.9665
2021-08-13 04:30,421.8536
2021-08-13 06:30,425.7768
2021-08-13 07:00,429.7365
2021-08-13 07:15,425.1383
2021-08-13 09:45,429.0921
2021-08-15 21:45,433.0827
2021-08-15 22:00,437.1104
2021-08-15 22:15,441.1755
2021-08-15 22:30,445.2784
2021-08-15 23:30,440.5139
2021-08-17 20:00,444.6107
2021-08-18 11:30,448.7456
2021-08-19 14:45,452.9189
2021-08-20 17:00,457.1311
2021-08-22 05:45,461.3824
2021-08-23 01:30,458.2127
2021-08-23 01:45,462.4741
2021-08-23 03:00,466.7751
2021-08-25 15:00,471.1161
2021-08-26 05:00,475.4975
2021-08-26 05:30,479.9196
2021-08-26 05:45,484.3828
2021-08-27 22:00,479.2
2021-08-29 18:15,474.0725
2021-08-30 16:45,478.4814
2021-08-30 21:00,473.3616
2021-08-31 04:00,468.2967
2021-09-02 15:45,472.6518
2021-09-03 16:15,477.0475
2021-09-04 10:45,471.9431
2021-09-05 14:45,467.5682
2021-09-05 15:30,471.9166
2021-09-06 00:45,476.3054
2021-09-10 08:45,480.735
2021-09-10 12:45,485.2059
2021-09-10 12:45,489.7183
2021-09-13 02:45,494.2726
2021-09-13 04:00,498.8694
2021-09-13 04:30,503.5089
2021-09-14 05:15,508.1915
2021-09-17 04:15,502.7538
2021-09-18 04:45,500.5719
2021-09-19 04:45,505.2272
2021-09-20 00:45,509.9258
2021-09-24 09:00,514.6681
2021-09-24 09:30,519.4546
2021-09-28 08:15,524.2855
2021-09-29 16:30,518.6756
2021-09-30 01:45,513.1258
2021-10-04 14:30,507.6354
2021-10-05 14:15,512.3564
2021-10-06 13:15,506.8741
2021-10-06 13:30,501.4506
2021-10-06 14:15,496.0851
2021-10-06 14:30,500.6987
2021-10-08 11:30,495.3412
2021-10-09 17:30,490.041
2021-10-15 12:15,484.7976
2021-10-17 14:30,479.6103
2021-10-18 01:00,474.4784
2021-10-18 08:00,478.8911
2021-10-25 05:30,483.3448
2021-11-01 02:00,478.173
2021-11-01 11:45,482.62
2021-11-02 09:45,477.456
2021-11-05 03:00,481.8963
2021-11-06 18:00,486.3779
2021-11-07 06:45,490.9012
2021-11-10 12:45,495.4666
2021-11-10 13:15,500.0745
2021-11-11 11:00,494.7237
2021-11-12 00:15,499.3246
2021-11-15 02:30,503.9683
2021-11-15 16:30,508.6552
2021-11-15 17:00,513.3857
2021-11-15 17:15,518.1602
2021-11-18 15:30,522.9791
2021-11-19 09:45,517.3832
2021-11-21 11:00,522.1949
2021-11-21 13:15,516.6074
2021-11-21 22:30,511.0797
2021-11-22 03:30,515.8327
2021-11-24 03:00,520.63
2021-11-24 09:15,525.4718
2021-11-25 10:30,530.3587
2021-11-26 03:15,535.2911
2021-11-26 04:00,540.2693
2021-11-26 05:00,545.2938
2021-11-26 07:30,550.365
2021-11-26 08:00,555.4834
2021-11-28 02:30,549.5397
2021-12-03 13:45,543.6597
2021-12-03 16:00,548.7157
2021-12-03 17:15,553.8187
2021-12-05 16:00,558.9693
2021-12-06 08:45,564.1677
2021-12-08 17:30,569.4144
2021-12-08 19:45,563.3217
2021-12-09 16:30,557.2942
2021-12-10 13:15,551.3311
2021-12-12 11:15,545.4319
2021-12-13 02:15,550.5044
2021-12-13 13:00,555.6241
2021-12-15 13:45,560.7914
2021-12-19 20:00,566.0067
2021-12-20 00:45,571.2706
2021-12-21 00:00,565.158
2021-12-23 17:45,570.414
2021-12-23 17:45,575.7188
2021-12-23 18:15,569.5586
2021-12-23 18:15,563.4644
2021-12-23 20:45,557.4353
2021-12-25 22:30,551.4707
2021-12-26 02:30,545.57
2021-12-26 20:15,550.6438
2021-12-27 23:30,555.7648
2021-12-28 00:30,560.9334
2021-12-28 01:00,566.1501
2021-12-31 04:00,560.0923
2022-01-04 11:30,554.0993
2022-01-04 13:00,559.2524
2022-01-04 17:00,553.2684
2022-01-05 17:30,558.4138
2022-01-07 16:30,563.6071
2022-01-09 02:45,568.8486
2022-01-10 10:45,574.1389
2022-01-10 11:00,579.4784
2022-01-10 12:00,584.8675
2022-01-14 07:45,578.6094
2022-01-15 18:00,583.9905
2022-01-17 07:30,589.4216
2022-01-20 21:30,594.9032
2022-01-20 21:30,600.4358
2022-01-20 21:45,594.0112
2022-01-20 21:45,587.6553
2022-01-20 21:45,593.1205
2022-01-20 21:45,598.6365
2022-01-20 22:00,604.2038
2022-01-20 22:15,609.8229
2022-01-24 09:45,615.4942
2022-01-24 09:45,621.2183
2022-01-24 10:00,626.9957
2022-01-27 16:00,620.2868
2022-01-28 19:00,626.0555
2022-01-29 05:15,631.8778
2022-01-29 09:00,625.1167
2022-01-31 15:30,630.9303
2022-01-31 16:00,636.7979
2022-02-04 02:00,642.7202
2022-02-07 01:30,648.6975
2022-02-07 03:30,654.7304
2022-02-07 03:30,660.8193
2022-02-07 03:30,653.7486
2022-02-09 02:00,659.8284
2022-02-09 14:00,665.9648
2022-02-09 15:15,658.839
2022-02-09 20:00,651.7894
2022-02-10 06:30,645.9038
2022-02-11 01:00,651.9107
2022-02-15 04:30,657.9735
2022-02-20 02:45,664.0926
2022-02-23 20:45,670.2687
2022-02-23 21:45,676.5022
2022-02-27 00:30,682.7936
2022-02-27 07:30,689.1436
2022-02-28 14:45,695.5527
2022-02-28 15:30,702.0213
2022-02-28 15:45,708.5501
2022-02-28 15:45,715.1396
2022-02-28 19:45,721.7904
2022-03-04 22:15,728.5031
2022-03-07 01:45,735.2781
2022-03-11 04:30,742.1162
2022-03-11 20:30,749.0179
2022-03-13 13:00,755.9838
2022-03-13 21:15,763.0144
2022-03-14 13:30,770.1105
2022-03-14 19:45,761.8703
2022-03-18 16:30,768.9557
2022-03-18 16:30,776.107
2022-03-18 16:45,783.3248
2022-03-18 16:45,790.6097
2022-03-18 17:00,797.9623
2022-03-18 17:15,805.3834
2022-03-18 17:45,812.8735
2022-03-18 18:00,820.4332
2022-03-21 08:15,811.6545
2022-03-21 13:45,819.2029
2022-03-21 17:30,826.8215
2022-03-24 09:30,822.7825
2022-03-26 04:30,830.4344
2022-03-27 02:30,838.1574
2022-03-27 20:15,845.9523
2022-03-28 01:00,853.8196
2022-03-30 12:00,861.7602
2022-03-31 02:30,852.5393
2022-04-01 14:30,860.4679
2022-04-02 23:15,868.4703
2022-04-03 02:30,859.1777
2022-04-03 05:45,867.168
2022-04-03 08:15,875.2327
2022-04-05 01:30,883.3723
2022-04-05 03:30,873.9203
2022-04-05 04:15,864.5693
2022-04-05 16:45,872.6098
2022-04-05 19:00,880.7251
2022-04-10 13:15,871.3013
2022-04-10 23:00,879.4044
2022-04-10 23:00,887.5829
2022-04-10 23:15,895.8374
2022-04-10 23:30,904.1687
2022-04-10 23:45,912.5775
2022-04-10 23:45,921.0644
2022-04-10 23:45,929.6303
2022-04-10 23:45,938.2759
2022-04-10 23:45,947.0019
2022-04-11 00:15,955.809
2022-04-12 21:30,945.5818
2022-04-14 13:45,954.3757
2022-04-14 13:45,963.2514
2022-04-14 15:45,952.9446
2022-04-14 16:00,961.807
2022-04-14 16:00,970.7518
2022-04-14 16:00,960.3648
2022-04-15 02:00,969.2962
2022-04-17 03:45,978.3106
2022-04-17 21:00,987.4089
2022-04-17 22:45,996.5918
2022-04-18 00:00,1005.8601
2022-04-21 10:30,1015.2146
2022-04-21 14:00,1004.3518
2022-04-24 08:30,1013.6923
2022-04-26 13:45,1023.1196
2022-04-26 13:45,1032.6346
2022-04-26 14:00,1042.2381
2022-04-26 14:15,1051.931
2022-04-26 14:15,1061.7139
2022-04-26 14:30,1071.5879
2022-04-26 14:30,1081.5536
2022-04-26 14:30,1091.6121
2022-04-26 14:45,1101.7641
2022-04-29 05:15,1112.0105
2022-04-30 23:00,1100.112
2022-05-01 05:30,1110.343
2022-05-02 13:00,1098.4623
2022-05-02 13:00,1086.7088
2022-05-02 18:45,1075.081
2022-05-02 19:00,1069.3293
2022-05-03 04:45,1057.8875
2022-05-04 07:30,1067.7258
2022-05-08 03:15,1077.6557
2022-05-09 20:00,1087.6779
2022-05-10 23:00,1076.0397
2022-05-11 13:45,1086.0469
2022-05-14 01:15,1096.1471
2022-05-14 06:30,1106.3413
2022-05-14 10:45,1116.6303
2022-05-14 11:00,1104.6823
2022-05-14 11:15,1092.8622
2022-05-14 12:00,1081.1686
2022-05-14 19:45,1091.2235
2022-05-16 12:15,1101.3719
2022-05-17 07:15,1089.5872
2022-05-18 13:15,1099.7203
2022-05-19 13:45,1109.9477
2022-05-25 00:45,1120.2703
2022-05-25 13:00,1130.6888
2022-05-26 05:30,1141.2042
2022-05-26 08:15,1151.8174
2022-05-29 03:30,1139.4929
2022-05-30 02:45,1127.3004
2022-06-01 11:30,1115.2382
2022-06-03 09:45,1125.61
2022-06-03 10:15,1136.0781
2022-06-03 10:45,1146.6437
2022-06-03 10:45,1138.2846
2022-06-03 11:00,1148.8707
2022-06-03 11:15,1144.0454
2022-06-05 11:30,1134.3611
2022-06-07 02:15,1122.2234
2022-06-07 15:15,1132.6601
2022-06-07 18:00,1143.1938
2022-06-08 07:15,1153.8255
2022-06-08 13:00,1164.5561
2022-06-09 03:30,1152.0954
2022-06-10 01:15,1162.8098
2022-06-10 12:45,1173.624
2022-06-10 13:45,1161.0662
2022-06-11 11:00,1171.8641
2022-06-12 22:30,1182.7624
2022-06-21 02:30,1193.7621
2022-06-23 01:45,1204.8641
2022-06-23 12:30,1191.9721
2022-06-23 12:45,1179.218
2022-06-23 20:00,1190.1847
2022-06-23 22:30,1201.2534
2022-06-24 02:15,1212.4251
2022-06-26 01:30,1223.7006
2022-06-26 06:15,1235.081
2022-06-27 11:15,1221.8657
2022-06-28 11:00,1208.7917
2022-06-28 17:15,1220.0335
2022-06-28 17:45,1231.3798
2022-06-28 21:00,1242.8316
2022-06-30 07:30,1254.39
2022-07-01 07:00,1266.0558
2022-07-01 07:15,1277.8301
2022-07-01 13:15,1264.1573
2022-07-03 10:15,1250.6308
2022-07-03 14:15,1237.2491
2022-07-05 22:15,1224.0105
2022-07-06 10:15,1235.3938
2022-07-06 19:00,1246.883
2022-07-06 19:30,1258.479
2022-07-07 15:00,1270.1829
2022-07-09 18:15,1281.9956
2022-07-13 14:30,1268.2782
2022-07-13 14:30,1254.7076
2022-07-13 14:30,1241.2823
2022-07-13 16:30,1228.0005
2022-07-14 13:30,1214.8609
2022-07-14 16:15,1226.1591
2022-07-16 11:00,1237.5624
2022-07-16 14:30,1249.0717
2022-07-16 15:00,1260.6881
2022-07-16 15:30,1272.4125
2022-07-16 15:30,1284.2459
2022-07-16 16:00,1296.1894
2022-07-18 05:15,1308.244
2022-07-18 05:30,1320.4107
2022-07-18 05:30,1332.6905
2022-07-18 05:30,1345.0845
2022-07-19 01:00,1357.5938
2022-07-21 16:45,1343.0675
2022-07-22 07:00,1355.5581
2022-07-22 16:15,1368.1648
2022-07-22 19:30,1353.5254
2022-07-25 01:00,1366.1132
2022-07-25 01:15,1378.818
2022-07-25 01:15,1391.641
2022-07-25 01:30,1404.5833
2022-07-25 01:30,1417.6459
2022-07-25 01:30,1430.83
2022-07-25 02:00,1444.1367
2022-07-25 02:00,1457.5672
2022-07-25 02:15,1471.1226
2022-07-30 13:45,1455.3816
2022-07-30 14:30,1439.809
2022-07-31 16:45,1453.1992
2022-08-03 00:30,1437.65
2022-08-03 03:30,1422.2671
2022-08-04 00:30,1407.0489
2022-08-04 01:00,1420.1344
2022-08-04 11:45,1406.8278
2022-08-07 12:45,1419.9113
2022-08-07 14:15,1433.1164
2022-08-07 16:45,1417.7821
2022-08-07 16:45,1430.9675
2022-08-07 17:00,1444.2755
2022-08-07 18:45,1457.7072
2022-08-08 06:45,1447.0368
2022-08-10 13:15,1460.4943
2022-08-10 13:15,1474.0769
2022-08-10 13:30,1458.3042
2022-08-12 20:00,1471.8665
2022-08-12 20:15,1456.1175
2022-08-12 23:15,1469.6594
2022-08-12 23:15,1483.3272
2022-08-13 00:30,1497.1222
2022-08-13 01:15,1483.3861
2022-08-15 07:15,1497.1816
2022-08-16 06:15,1511.1053
2022-08-17 10:15,1525.1586
2022-08-17 10:30,1539.3426
2022-08-17 10:30,1553.6585
2022-08-17 10:45,1568.1075
2022-08-17 11:00,1582.6909
2022-08-17 12:15,1597.4099
2022-08-17 12:30,1612.2658
2022-08-17 12:45,1627.2599
2022-08-20 15:45,1642.3934
2022-08-22 04:45,1657.6677
2022-08-22 09:00,1639.9307
2022-08-22 12:30,1622.3834
2022-08-23 16:15,1637.4716
2022-08-24 04:45,1619.9506
2022-08-28 22:30,1635.0162
2022-08-30 14:45,1650.2218
2022-08-31 01:45,1632.5644
2022-08-31 01:45,1647.7473
2022-09-01 21:45,1663.0713
2022-09-02 05:15,1678.5379
2022-09-04 11:30,1694.1483
2022-09-05 00:45,1709.9039
2022-09-05 12:15,1691.6079
2022-09-05 12:15,1681.0015
2022-09-06 17:15,1696.6348
2022-09-06 17:15,1712.4135
2022-09-12 09:15,1694.0907
2022-09-12 23:30,1675.9639
2022-09-15 13:00,1691.5504
2022-09-18 12:45,1707.2818
2022-09-18 14:30,1723.1595
2022-09-18 15:45,1739.1849
2022-09-18 15:45,1755.3594
2022-09-18 16:00,1771.6842
2022-09-18 16:45,1788.1609
2022-09-18 21:45,1804.7908
2022-09-20 18:45,1785.4795
2022-09-20 22:45,1766.3749
2022-09-21 00:45,1747.4747
2022-09-23 11:00,1763.7262
2022-09-24 01:00,1780.1288
2022-09-24 03:30,1768.9229
2022-09-24 06:45,1749.9954
2022-09-25 15:15,1745.4367
2022-09-27 00:30,1761.6693
2022-09-27 01:30,1778.0528
2022-09-27 01:30,1759.0276
2022-09-27 17:00,1775.3866
2022-09-27 17:00,1791.8977
2022-09-27 17:15,1808.5623
2022-09-27 17:30,1797.0418
2022-10-01 16:30,1813.7543
2022-10-01 16:45,1830.6222
2022-10-02 11:30,1847.647
2022-10-05 10:00,1827.8771
2022-10-05 11:00,1814.6799
2022-10-06 00:45,1795.2628
2022-10-09 15:15,1811.9587
2022-10-09 16:00,1828.81
2022-10-10 07:45,1845.8179
2022-10-11 00:15,1862.984
2022-10-13 01:30,1880.3097
2022-10-13 05:30,1897.7966
2022-10-14 16:00,1915.4461
2022-10-14 16:45,1933.2598
2022-10-14 17:15,1923.6418
2022-10-14 18:45,1903.0588
2022-10-15 12:15,1882.6961
2022-10-17 14:15,1862.5513
2022-10-20 17:30,1842.622
2022-10-20 23:15,1859.7584
2022-10-21 05:00,1839.8589
2022-10-22 01:15,1820.1724
2022-10-22 01:45,1814.4571
2022-10-23 12:15,1805.6479
2022-10-23 19:45,1786.3275
2022-10-24 15:45,1802.9403
2022-10-25 05:00,1819.7077
2022-10-25 14:15,1836.631
2022-10-25 14:15,1853.7116
2022-10-25 14:15,1870.9511
2022-10-25 14:30,1888.351
2022-10-25 14:45,1905.9127
2022-10-25 15:30,1923.6376
2022-10-25 15:30,1941.5275
2022-10-28 13:30,1959.5837
2022-10-28 16:00,1938.6161
2022-10-28 16:30,1956.6453
2022-10-28 16:45,1974.8421
2022-10-28 17:15,1993.2081
2022-10-28 18:45,2011.7449
2022-10-31 13:00,1990.2193
2022-11-01 11:00,2008.7283
2022-11-02 07:15,2027.4095
2022-11-07 15:15,2046.2644
2022-11-09 04:30,2065.2946
2022-11-09 20:00,2084.5019
2022-11-11 14:15,2062.1977
2022-11-11 14:45,2081.3761
2022-11-11 16:00,2100.7329
2022-11-11 18:00,2120.2698
2022-11-14 01:30,2097.5829
2022-11-16 09:15,2117.0904
2022-11-16 13:30,2136.7793
2022-11-16 16:30,2156.6514
2022-11-17 09:15,2176.7082
2022-11-18 19:00,2196.9516
2022-11-19 13:45,2184.462
2022-11-19 18:00,2204.7775
2022-11-19 23:30,2191.1519
2022-11-20 10:30,2211.5296
2022-11-20 11:00,2232.0969
2022-11-20 11:15,2252.8554
2022-11-20 11:30,2273.8069
2022-11-20 12:30,2294.9533
2022-11-27 05:15,2316.2964
2022-11-27 14:45,2291.512
2022-11-28 01:00,2312.8231
2022-11-29 02:30,2334.3323
2022-11-30 18:30,2309.355
2022-12-01 00:30,2284.6449
2022-12-01 13:30,2305.8921
2022-12-02 08:30,2327.3369
2022-12-02 17:00,2348.9811
2022-12-03 00:30,2332.1389
2022-12-04 00:15,2320.6182
2022-12-04 17:30,2303.1555
2022-12-04 18:45,2324.5748
2022-12-05 00:15,2321.9132
2022-12-05 00:30,2343.507
2022-12-05 21:15,2336.7343
2022-12-06 05:30,2358.4659
2022-12-06 09:15,2333.2303
2022-12-07 07:15,2314.6928
2022-12-09 16:00,2289.9256
2022-12-09 18:00,2277.3424
2022-12-11 21:30,2298.5217
2022-12-11 21:45,2319.898
2022-12-11 22:45,2341.473
2022-12-11 23:00,2363.2487
2022-12-14 20:30,2385.2269
2022-12-19 06:45,2359.705
2022-12-19 13:45,2381.6503
2022-12-19 16:15,2403.7996
2022-12-19 18:45,2426.155
2022-12-19 18:45,2448.7182
2022-12-19 19:45,2422.5169
2022-12-20 08:15,2445.0463
2022-12-21 05:45,2467.7852
2022-12-23 21:15,2490.7356
2022-12-24 23:45,2513.8995
2022-12-26 04:15,2537.2788
2022-12-27 04:00,2560.8754
2022-12-27 15:15,2584.6916
2022-12-28 01:45,2608.7292
2023-01-01 00:30,2632.9904
2023-01-01 02:30,2630.6602
2023-01-01 05:15,2621.9527
2023-01-01 19:45,2646.3369
2023-01-04 01:45,2670.9478
2023-01-04 01:45,2695.7876
2023-01-04 02:30,2720.8585
2023-01-04 02:45,2746.1624
2023-01-04 03:00,2771.7017
2023-01-04 03:00,2749.5974
2023-01-04 03:15,2746.4629
2023-01-04 06:00,2731.4947
2023-01-05 22:15,2702.2677
2023-01-06 16:30,2727.3988
2023-01-06 17:15,2752.7636
2023-01-06 19:15,2778.3643
2023-01-06 19:45,2804.2031
2023-01-08 11:30,2830.2821
2023-01-08 14:00,2813.1023
2023-01-08 23:15,2839.2642
2023-01-10 22:30,2865.6693
2023-01-11 19:30,2835.0067
2023-01-11 23:45,2804.6721
2023-01-12 00:00,2830.7556
2023-01-12 00:15,2857.0816
2023-01-12 00:45,2826.5108
2023-01-12 00:45,2796.2671
2023-01-12 19:00,2822.2724
2023-01-15 12:00,2848.5196
2023-01-15 20:00,2875.0108
2023-01-16 01:45,2844.2482
2023-01-18 03:00,2813.8147
2023-01-20 06:45,2786.2534
2023-01-22 13:45,2812.1656
2023-01-23 07:45,2838.3187
2023-01-23 18:45,2820.5792
2023-01-25 07:15,2846.8106
2023-01-27 03:30,2818.371
2023-01-27 20:45,2844.5818
2023-01-29 02:45,2871.0364
2023-01-29 11:00,2897.7371
2023-01-29 11:00,2866.7313
2023-01-30 09:45,2893.3919
2023-02-01 20:15,2920.3004
2023-02-01 21:15,2947.4592
2023-02-03 18:00,2937.0694
2023-02-04 01:45,2964.3842
2023-02-04 16:15,2991.9529
2023-02-07 07:30,3019.7781
2023-02-07 11:30,2987.4665
2023-02-08 16:15,3015.2499
2023-02-08 21:00,3043.2917
2023-02-09 08:00,3071.5944
2023-02-12 21:45,3100.1602
2023-02-12 22:00,3128.9917
2023-02-12 22:15,3158.0913
2023-02-12 22:30,3187.4615
2023-02-13 21:30,3217.1049
2023-02-17 16:15,3247.024
2023-02-18 01:15,3212.2809
2023-02-20 11:30,3177.9094
2023-02-20 12:00,3153.1535
2023-02-23 17:45,3182.4779
2023-02-23 19:15,3148.4253
2023-02-23 23:30,3177.7057
2023-02-24 06:45,3207.2584
2023-02-24 14:45,3237.0859
2023-02-27 11:15,3202.4491
2023-02-27 11:15,3232.2318
2023-03-01 04:45,3197.6469
2023-03-01 05:00,3171.3623
2023-03-02 04:00,3200.856
2023-03-04 16:00,3230.6239
2023-03-04 17:15,3260.6687
2023-03-04 18:45,3290.9929
2023-03-04 22:15,3321.5992
2023-03-05 02:15,3286.0581
2023-03-05 23:30,3316.6184
2023-03-06 02:15,3347.463
2023-03-06 03:00,3378.5944
2023-03-07 09:30,3410.0153
2023-03-07 09:45,3441.7284
2023-03-07 14:15,3421.4566
2023-03-07 15:15,3453.2762
2023-03-07 15:15,3485.3917
2023-03-08 08:45,3448.098
2023-03-09 18:45,3480.1653
2023-03-09 19:45,3512.5308
2023-03-09 20:15,3545.1974
2023-03-10 07:15,3578.1677
2023-03-11 08:15,3539.8813
2023-03-11 08:45,3572.8022
2023-03-11 10:45,3606.0293
2023-03-11 12:30,3639.5653
2023-03-11 17:15,3600.622
2023-03-13 13:00,3562.0953
2023-03-17 02:30,3595.2228
2023-03-19 18:00,3556.7539
2023-03-19 18:00,3518.6967
2023-03-19 20:00,3481.0466
2023-03-21 10:45,3513.4203
2023-03-21 12:45,3475.8267
2023-03-21 12:45,3508.1519
2023-03-21 13:15,3540.7777
2023-03-22 19:45,3502.8914
2023-03-22 19:45,3465.4105
2023-03-23 00:00,3497.6388
